2568	4107
233	4107
2885	4107
2693	4107
3775	4107
1072	4107
2887	4107
347	4107
51	4107
52	4107
2257	4107
3602	4107
2122	4107
2767	4107
161	4107
1916	4107
3983	4107
762	4107
1521	4107
1650	4107
116	4107
249	4107
2063	4107
3342	4107
1314	4107
298	4107
1664	4107
838	4107
2384	4107
1381	4107
2385	4107
4003	4107
2448	4107
3287	4107
3560	4107
3871	4107
440	4107
2392	4107
1521	4108
1765	4108
116	4108
233	4108
2063	4108
3342	4108
1314	4108
2234	4108
1897	4108
3060	4108
3602	4108
2385	4108
2448	4108
3287	4108
3693	4108
3871	4108
440	4108
2392	4108
2942	4109
3311	4109
1119	4109
3447	4109
1421	4109
3740	4109
1603	4109
2528	4109
71	4109
518	4109
3375	4110
1217	4110
2886	4110
1706	4110
3180	4110
359	4110
3042	4111
1420	4111
3879	4111
430	4112
3461	4112
3176	4112
1110	4112
1367	4112
1237	4113
86	4113
1092	4113
126	4113
2613	4114
438	4114
1123	4114
579	4115
3520	4115
717	4115
18	4115
1172	4115
3593	4115
3725	4115
435	4116
1386	4116
412	4116
1829	4117
1377	4117
1392	4117
3047	4118
1709	4118
893	4118
2294	4118
1637	4119
398	4119
4047	4119
1637	4120
2378	4120
445	4121
3501	4121
1480	4121
2671	4121
2987	4121
3893	4121
3313	4121
1000	4121
1423	4121
3261	4121
1428	4121
2359	4121
2498	4121
2251	4121
3475	4121
3084	4121
356	4121
60	4121
2056	4121
2205	4121
665	4121
3790	4121
3487	4121
3344	4121
3281	4121
3554	4121
3426	4121
2074	4121
1981	4122
3339	4122
488	4123
1357	4123
4041	4123
220	4123
3031	4123
1688	4123
1481	4123
56	4123
99	4123
1520	4123
20	4123
1095	4123
800	4123
3890	4124
319	4124
3049	4124
168	4125
779	4125
3149	4125
2045	4125
168	4126
913	4126
846	4126
3823	4126
3828	4126
779	4126
226	4126
3887	4126
193	4127
993	4127
503	4128
3454	4128
2774	4128
3943	4128
3164	4128
1301	4128
2724	4129
3880	4129
2097	4130
3940	4130
2158	4130
834	4130
458	4130
1340	4130
3618	4130
536	4130
494	4130
2616	4130
291	4130
2998	4130
2678	4131
2097	4131
3824	4131
4061	4131
2560	4131
2616	4131
1527	4132
1902	4132
1428	4133
1999	4133
948	4133
1685	4134
3572	4134
80	4134
2612	4134
386	4134
728	4134
570	4134
2346	4134
4020	4134
2618	4134
19	4134
3954	4134
2983	4134
2099	4134
2746	4134
2992	4134
742	4134
3385	4134
2484	4134
1241	4134
812	4134
2817	4134
1503	4134
3771	4134
2822	4134
1468	4134
155	4134
956	4134
3847	4134
3013	4134
2372	4134
1879	4134
2839	4134
1367	4134
2840	4134
1526	4134
3857	4134
1034	4134
3667	4134
1269	4134
840	4134
1317	4134
3933	4134
307	4134
2808	4135
1061	4135
351	4135
4000	4135
3289	4135
3885	4135
2808	4136
1061	4136
2025	4137
1699	4137
2977	4137
117	4137
614	4137
2682	4137
4046	4137
110	4137
3431	4137
3799	4137
2039	4137
2039	4138
1740	4138
520	4139
2274	4139
2055	4140
2343	4140
126	4140
1655	4141
1494	4141
126	4141
3546	4142
3308	4142
2905	4142
2286	4142
3506	4142
874	4142
1618	4142
1472	4142
2633	4143
2966	4143
107	4143
1093	4143
2015	4143
2408	4143
2470	4144
2421	4144
3292	4144
3050	4144
2609	4144
2305	4144
1238	4144
667	4144
642	4144
2848	4144
3091	4144
2072	4144
2562	4144
516	4144
2229	4144
2669	4145
3085	4145
3756	4145
196	4146
2493	4146
3234	4146
3427	4146
1931	4147
910	4147
3733	4147
3033	4147
2501	4148
808	4148
480	4148
2754	4148
983	4148
3931	4149
978	4149
3970	4149
3963	4149
489	4150
2178	4150
3494	4151
489	4151
2178	4151
2580	4151
1016	4152
3546	4152
3979	4153
3034	4153
1450	4153
2055	4153
1081	4153
2704	4154
793	4154
3034	4154
439	4154
2055	4154
1081	4154
206	4155
2471	4155
2824	4155
883	4155
1068	4155
1761	4155
2879	4155
2535	4155
1703	4155
1453	4155
3573	4155
3759	4155
3585	4155
746	4155
838	4155
622	4155
2816	4155
3470	4155
1261	4155
2021	4155
1043	4156
269	4156
3491	4156
2243	4156
3577	4156
637	4157
2548	4157
3232	4157
3612	4158
1428	4158
3698	4159
2978	4159
665	4159
429	4159
2524	4159
